sample_date,location,latitude,longitude,sample_depth_m,karenia_brevis_cells_per_liter,abundance_category
2018-08-08,Kingston Key; 8.6 mi SW of,25.7333,-81.575,2.1,0.0,Not present/background
2018-08-08,Crate Key; 36 mi W of,25.7417,-81.9433,1.0,667.0,Not present/background
2018-08-08,Crate Key; 36 mi W of,25.7417,-81.9433,12.6,0.0,Not present/background
2018-08-08,Kingston Key; 4.9 mi SW of,25.76,-81.5233,1.0,0.0,Not present/background
2018-08-08,Kingston Key; 3 mi SW of,25.773365,-81.493965,1.0,0.0,Not present/background
2018-08-08,Kice Island; 8.3 mi W of,25.873,-81.833,1.0,430678.0,Medium
2018-08-08,Marco Island; 4.4 mi W of,25.9117,-81.8,1.0,187000.0,Medium
2018-08-08,Marco Island; 4.4 mi W of,25.9117,-81.8,6.3,171333.0,Medium
2018-08-08,Marco Island; 1.1 mi W of,25.95,-81.767,1.0,395808.0,Medium
2018-08-08,Bonita Beach Park,26.33105,-81.84574,0.5,1119860.0,High
2018-08-08,Lovers Key State Park,26.3901,-81.8795,0.5,2609460.0,High
2018-08-08,Tarpon Bay Road Beach,26.4217,-82.0801,0.5,1564080.0,High
2018-08-08,Lighthouse Beach,26.45157,-82.01543,0.5,2947289.0,High
2018-08-08,Lynn Hall Park,26.45398,-81.95776,0.5,114804.0,Medium
2018-08-08,Alison Hagerup Beach Park,26.5264,-82.1945,0.5,8610420.0,High
2018-08-08,Redfish Pass (Pine Island Sound),26.555,-82.1967,1.2,1085280.0,High
2018-08-08,Redfish Pass; 5 mi W of,26.55528,-82.2814,1.2,3048110.0,High
2018-08-08,Redfish Pass; 5 mi W of,26.55528,-82.2814,9.5,87333.0,Low
2018-08-08,Foster Bay; NE of (Pine Island Sound),26.5891,-82.1923,1.3,303667.0,Medium
2018-08-08,North Captiva Island; 29 mi W of,26.59384,-82.6983,1.2,0.0,Not present/background
2018-08-08,North Captiva Island; 29 mi W of,26.59384,-82.6983,12.0,0.0,Not present/background
2018-08-08,North Captiva Island; 29 mi W of,26.59384,-82.6983,26.5,667.0,Not present/background
2018-08-08,Captiva Pass; NE of (Pine Island Sound),26.6191,-82.2096,1.1,2358565.0,High
2018-08-08,Whoopee Island; NW of (Pine Island Sound),26.6656,-82.2198,1.5,1307719.0,High
2018-08-08,Cayo Costa; 19 mi W of,26.66855,-82.5601,1.1,667.0,Not present/background
2018-08-08,Cayo Costa; 19 mi W of,26.66855,-82.5601,10.0,0.0,Not present/background
2018-08-08,Cayo Costa; 19 mi W of,26.66855,-82.5601,20.3,6333.0,Very low
2018-08-08,Boca Grande Pass (Charlotte Harbor),26.7125,-82.253,2.7,258667.0,Medium
2018-08-08,Gasparilla Island; 9.6 mi W of,26.74196,-82.4197,1.3,2536956.0,High
2018-08-08,Gasparilla Island; 9.6 mi W of,26.74196,-82.4197,5.0,129982.0,Medium
2018-08-08,Gasparilla Island; 9.6 mi W of,26.74196,-82.4197,16.1,20667.0,Low
2018-08-08,Gasparilla Island; 5 mi W of,26.77892,-82.3489,1.2,4298617.0,High
2018-08-08,Gasparilla Island; 5 mi W of,26.77892,-82.3489,11.6,65667.0,Low
2018-08-08,Sandfly Key; W of (Gasparilla Sound),26.7899,-82.2434,1.1,333.0,Not present/background
2018-08-08,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,0.5,211815.0,Medium
2018-08-08,Eldreds Marina (Placida Harbor),26.831,-82.2697,0.5,15333.0,Low
2018-08-08,Gasparilla Marina (Gasparilla Sound),26.835018,-82.261603,0.2,45333.0,Low
2018-08-08,Juno Beach Fishing Pier,26.893715,-80.0542,0.5,0.0,Not present/background
2018-08-08,Stump Pass Marina (Lemon Bay),26.905904,-82.32815,0.2,1071980.0,High
2018-08-08,Hog Island; S of (Charlotte Harbor),26.911667,-82.158833,0.5,0.0,Not present/background
2018-08-08,Englewood Beach,26.92467,-82.36189,0.5,8784809.0,High
2018-08-08,Indian Mound Park; NW of (Lemon Bay),26.96598,-82.37377,0.5,1580000.0,High
2018-08-08,Leachs Key; SE of (Lemon Bay),26.96941,-82.38108,0.5,412000.0,Medium
2018-08-08,Forked Creek; W of (Lemon Bay),26.99084,-82.39822,0.5,6000.0,Very low
2018-08-08,Forked Creek; W of (Lemon Bay),26.99084,-82.39822,0.5,6000.0,Very low
2018-08-08,Manasota Beach Bridge; NW of (ICW),27.0186,-82.41562,0.5,0.0,Not present/background
2018-08-08,Alligator Creek; S of (ICW),27.03815,-82.42746,0.5,0.0,Not present/background
2018-08-08,Shamrock Park; W of (ICW),27.053,-82.4385,0.5,4000.0,Very low
2018-08-08,Service Club Park; W of,27.0782,-82.4529,0.5,0.0,Not present/background
2018-08-08,Granada Avenue; W of,27.0992,-82.4607,1.0,1333.0,Very low
2018-08-08,West Venice Avenue; W of,27.100005,-82.460885,0.5,0.0,Not present/background
2018-08-08,Hatchett Creek,27.1036,-82.4435,0.5,20000.0,Low
2018-08-08,Venice Inlet,27.1125,-82.4659,0.5,238000.0,Medium
2018-08-08,Lyons Bay,27.1231,-82.4615,0.5,78000.0,Low
2018-08-08,Nokomis Public Beach,27.12369,-82.47143,0.5,17667.0,Low
2018-08-08,Dona Bay,27.1261,-82.449,0.5,0.0,Not present/background
2018-08-08,Albee Road Bridge; N of (Blackburn Bay),27.13458,-82.4695,0.5,352000.0,Medium
2018-08-08,Albee Road Bridge; N of (Blackburn Bay),27.13458,-82.4695,0.5,296000.0,Medium
2018-08-08,Southern Blackburn Bay,27.14343,-82.47405,0.5,50000.0,Low
2018-08-08,Mid-Blackburn Bay,27.15472,-82.47896,0.5,282000.0,Medium
2018-08-08,Blackburn Bay; N of (ICW),27.16605,-82.48649,0.5,416000.0,Medium
2018-08-08,Dryman Bay,27.1777,-82.49345,0.5,204000.0,Medium
2018-08-08,Blackburn Point Road; N of (Little Sarasota Bay),27.19005,-82.49946,0.5,8000.0,Very low
2018-08-08,Spanish Point; S of (Little Sarasota Bay),27.19595,-82.49653,0.5,192000.0,Medium
2018-08-08,Bird Keys; E of (Little Sarasota Bay),27.20965,-82.50335,0.5,2542000.0,High
2018-08-08,Northeast Rio Avenue; S of (St. Lucie River),27.211783,-80.2433,0.5,0.0,Not present/background
2018-08-08,Blind Pass; NE of (Little Sarasota Bay),27.23151,-82.50869,0.5,264000.0,Medium
2018-08-08,Coral Cove; W of (Little Sarasota Bay),27.24264,-82.52176,0.5,120000.0,Medium
2018-08-08,Coral Cove; NW of (Little Sarasota Bay),27.24856,-82.52309,0.5,44000.0,Low
2018-08-08,Stickney Point Bridge; SE of (Roberts Bay; Sarasota),27.25259,-82.5297,0.5,16000.0,Low
2018-08-08,Philippe Creek; N of (Roberts Bay; Sarasota),27.27429,-82.54398,0.5,26000.0,Low
2018-08-08,Edwards Island; S of (Roberts Bay; Sarasota),27.28598,-82.55009,0.5,108000.0,Medium
2018-08-08,Edwards Island; E of (Roberts Bay; Sarasota),27.29592,-82.54452,0.5,378000.0,Medium
2018-08-08,Bay Island Park; NE of (Sarasota Bay),27.3091,-82.54346,0.5,1646000.0,High
2018-08-08,Bird Key; E of (Sarasota Bay),27.3124,-82.55368,0.5,11840000.0,High
2018-08-08,Island Park; S of (Sarasota Bay),27.31907,-82.54764,0.5,1696000.0,High
2018-08-08,Island Park; S of (Sarasota Bay),27.31907,-82.54764,0.5,1326000.0,High
2018-08-08,Coon Key; N of (Sarasota Bay),27.32936,-82.56975,0.5,1660000.0,High
2018-08-08,New Pass (Sarasota Bay),27.33128,-82.58449,0.5,3680000.0,High
2018-08-08,Bay Dock (Sarasota Bay),27.3316,-82.5779,0.5,37760000.0,High
2018-08-08,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,12640000.0,High
2018-08-08,City Island; E of (Sarasota Bay),27.33525,-82.5675,0.5,1300000.0,High
2018-08-08,City Island; E of (Sarasota Bay),27.33525,-82.5675,0.5,930000.0,Medium
2018-08-08,Causeway Park; N of (Sarasota Bay),27.33979,-82.55321,0.5,1084000.0,High
2018-08-08,Centennial Park; NW of (Sarasota Bay),27.35341,-82.56226,0.5,1262000.0,High
2018-08-08,Quick Point; N of (Sarasota Bay),27.35439,-82.58502,0.5,13440000.0,High
2018-08-08,Indian Beach; SW of (Sarasota Bay),27.36236,-82.56318,0.5,1258000.0,High
2018-08-08,Longboat Key; E of (Sarasota Bay),27.364,-82.6031,0.5,8320000.0,High
2018-08-08,Bishops Point; SE of (Sarasota Bay),27.3686,-82.6078,0.5,3278000.0,High
2018-08-08,Mid-Sarasota Bay,27.37904,-82.58343,0.5,882000.0,Medium
2018-08-08,Stephens Point; NW of (Sarasota Bay),27.37951,-82.57035,0.5,914000.0,Medium
2018-08-08,Bishops Point; N of (Sarasota Bay),27.3829,-82.614,0.5,34000.0,Low
2018-08-08,Howard Park Beach; W of (St. Joseph Sound),28.155549,-82.808413,1.0,0.0,Not present/background
2018-08-08,Hawksbill Island Drive; canal E of (Banana River),28.198262,-80.612495,0.5,0.0,Not present/background
2018-08-08,Bennett Causeway; 1.9 mi N of (Banana River),28.4336,-80.6394,0.4,0.0,Not present/background
2018-08-08,Chambers Island; 3.9 mi W of,29.0083,-82.82525,0.1,0.0,Not present/background
2018-08-08,Blacks Island; S of (St. Joseph Bay),29.70237,-85.33387,0.5,0.0,Not present/background
2018-08-08,Eagle Harbor; N of (St. Joseph Bay),29.78948,-85.39831,0.5,0.0,Not present/background
2018-08-08,Patton Bayou; W of (St. Joseph Bay),29.7987,-85.3045,0.5,0.0,Not present/background
2018-08-08,St. Joseph Point; SW of (St. Joseph Bay),29.86839,-85.39254,0.5,0.0,Not present/background
2018-08-09,Harbor Key; 4.2 mi NW of,24.8887,-81.4529,0.2,0.0,Not present/background
2018-08-09,Harbor Key; 5.8 mi N of,24.9128,-81.4392,0.2,0.0,Not present/background
2018-08-09,East Bahia Honda Key; 11 mi N of,24.93,-81.1667,1.0,0.0,Not present/background
2018-08-09,Big Spanish Key; 8 mi N of,24.9317,-81.4076,0.2,0.0,Not present/background
2018-08-09,Big Spanish Key; 9 mi N of,24.9436,-81.3729,0.2,0.0,Not present/background
2018-08-09,Cape Sable; 1.1 mi S of,25.1017,-81.0933,1.0,0.0,Not present/background
2018-08-09,Cape Sable; 32 mi W of,25.1667,-81.6533,1.0,0.0,Not present/background
2018-08-09,Cape Sable; 12 mi W of,25.1667,-81.336,1.0,0.0,Not present/background
2018-08-09,Cape Sable; 5.9 mi W of,25.1667,-81.235,1.0,0.0,Not present/background
2018-08-09,South Marco Beach,25.91165,-81.72805,0.5,9667.0,Very low
2018-08-09,Naples Pier,26.13163,-81.8063,0.5,122173.0,Medium
2018-08-09,Seagate,26.2073,-81.8169,0.5,75667.0,Low
2018-08-09,Vanderbilt Beach,26.25375,-81.82377,0.5,10333.0,Low
2018-08-09,Barefoot Beach State Preserve,26.30481,-81.8362,0.5,2739733.0,High
2018-08-09,Bonita Beach (Estero Bay),26.35497,-81.84452,0.5,205884.0,Medium
2018-08-09,Long Key (Estero Bay),26.38591,-81.84631,0.5,378252.0,Medium
2018-08-09,Estero Island (Estero Bay),26.43494,-81.91138,0.5,185820.0,Medium
2018-08-09,Boca Grande Pass; 21 mi W of,26.70375,-82.600467,0.5,0.0,Not present/background
2018-08-09,Boca Grande Pass; 16 mi W of,26.712417,-82.51865,0.5,0.0,Not present/background
2018-08-09,Boca Grande Pass; 7.3 mi W of,26.718567,-82.37475,0.5,4389000.0,High
2018-08-09,Bay Dock (Sarasota Bay),27.3316,-82.5779,0.5,8560000.0,High
2018-08-09,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,14560000.0,High
2018-08-09,Ft. Pierce Inlet; 7.3 mi E of,27.455967,-80.174383,1.0,0.0,Not present/background
2018-08-09,Clearwater Pass; 6.2 mi W of,27.966667,-82.933333,1.0,0.0,Not present/background
2018-08-09,Clearwater Beach Pier 60,27.9777,-82.8323,0.5,0.0,Not present/background
2018-08-09,Geiger Point; Melbourne Causeway at (Indian River),28.08245,-80.59505,0.2,0.0,Not present/background
2018-08-09,Eau Gallie Pier (Indian River),28.13248,-80.62418,0.2,0.0,Not present/background
2018-08-09,River Watch Boulevard Boat Ramp (Anclote River),28.17013,-82.737,0.5,0.0,Not present/background
2018-08-09,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,0.2,0.0,Not present/background
2018-08-09,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,0.2,0.0,Not present/background
2018-08-09,Kelly Park (Banana River),28.4017,-80.66245,0.2,0.0,Not present/background
2018-08-09,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,0.2,0.0,Not present/background
2018-08-09,NASA Causeway; SE side of (Indian River),28.52641,-80.7391,0.2,0.0,Not present/background
2018-08-09,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,0.2,0.0,Not present/background
2018-08-09,Shired Island Boat Ramp (Shired Creek),29.39885,-83.20479,0.6,0.0,Not present/background
2018-08-09,Horseshoe Beach Park Boat Ramp (Apalachee Bay),29.44006,-83.29279,0.3,0.0,Not present/background
2018-08-09,Pelican Point Golf Course; W of (St. Andrew Bay),30.114444,-85.683333,0.1,0.0,Not present/background
2018-08-09,St. Andrew State Park Boat Ramp; N of (Grand Lagoon),30.135556,-85.732222,0.1,0.0,Not present/background
2018-08-10,East Ocean Avenue; 2.2 mi E of,26.520278,-80.0125,0.5,0.0,Not present/background
2018-08-10,Boynton Inlet; 4.7 mi E of,26.543611,-79.966944,0.5,0.0,Not present/background
2018-08-10,Goya Drive; canal S of (Blackburn Bay),27.15463,-82.47065,0.5,667.0,Not present/background
2018-08-10,Blackburn Point Park (Little Sarasota Bay),27.1812,-82.49552,0.5,27333.0,Low
2018-08-10,Bay Dock (Sarasota Bay),27.3316,-82.5779,0.5,12880000.0,High
2018-08-10,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,7920000.0,High
2018-08-10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,0.5,0.0,Not present/background
2018-08-10,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,0.5,0.0,Not present/background
2018-08-10,15th Avenue; boat ramp E of (Clearwater Harbor),27.897201,-82.843472,0.5,0.0,Not present/background
2018-08-10,19th Avenue North; W of,27.901564,-82.849313,0.5,333.0,Not present/background
2018-08-10,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,0.5,0.0,Not present/background
2018-08-10,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,2.8,0.0,Not present/background
2018-08-10,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,0.1,0.0,Not present/background
2018-08-10,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,0.5,333.0,Not present/background
2018-08-10,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,0.5,0.0,Not present/background
2018-08-10,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,3.9,0.0,Not present/background
2018-08-10,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,0.1,0.0,Not present/background
2018-08-10,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,0.5,0.0,Not present/background
2018-08-10,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,0.5,0.0,Not present/background
2018-08-10,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,4.9,0.0,Not present/background
2018-08-10,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,0.1,0.0,Not present/background
2018-08-10,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,0.5,0.0,Not present/background
2018-08-10,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,0.5,0.0,Not present/background
2018-08-10,Philippe Park; NE of (Safety Harbor),28.02,-82.675,0.5,0.0,Not present/background
2018-08-10,Philippe Park; NE of (Safety Harbor),28.02,-82.675,2.8,0.0,Not present/background
2018-08-10,Philippe Park; NE of (Safety Harbor),28.02,-82.675,0.1,0.0,Not present/background
2018-08-10,Howard Park Causeway; S of (St. Joseph Sound),28.153298,-82.80172,1.0,0.0,Not present/background
2018-08-10,Green Key Beach,28.25366,-82.75757,1.0,0.0,Not present/background
2018-08-10,Cortez Street; W of (Indian River),29.0547,-80.911,0.5,0.0,Not present/background
2018-08-10,Smyrna Dunes Park (Ponce de Leon Inlet),29.0677,-80.9227,0.4,0.0,Not present/background
2018-08-11,Dixie Highway Bridge; E of (Indian River),27.85566,-80.49085,0.7,0.0,Not present/background
2018-08-11,Robert K. Rees Memorial Park,28.2535,-82.7572,0.5,0.0,Not present/background
2018-08-11,Park Road; NE of,29.868051,-81.266635,0.5,0.0,Not present/background
2018-08-11,East 4th Street; E of,30.675866,-81.427727,0.5,0.0,Not present/background
2018-08-12,Bahia Honda State Park,24.6639,-81.2714,0.5,0.0,Not present/background
2018-08-12,Corte del Sol; S of,24.691491,-81.085525,0.2,0.0,Not present/background
2018-08-12,Island Fish Company,24.733597,-81.01886,0.2,0.0,Not present/background
2018-08-12,Manasota Key Beach; S of,26.987571,-82.40138,0.5,49333.0,Low
2018-08-12,Manasota Key Beach,26.996342,-82.405684,0.5,65000.0,Low
2018-08-12,Barefoot Bay Pier (Indian River),27.88507,-80.5008,0.5,0.0,Not present/background
2018-08-12,Tropic; SW of (Indian River),28.1505,-80.635,0.5,0.0,Not present/background
2018-08-12,Fred Howard Park; 1.2 mi W of (Saint Joseph Sound),28.150833,-82.825667,0.5,0.0,Not present/background
2018-08-12,Cocoa Beach Golf Course; E of (Banana River),28.31338,-80.6298,0.2,0.0,Not present/background
2018-08-12,Sunset Drive; 9 mi SE of,29.614733,-84.67055,0.2,0.0,Not present/background
2018-08-12,Sunset Drive; 7 mi E of,29.653017,-84.68655,0.2,0.0,Not present/background
2018-08-12,Pebble Court; SW of,30.057489,-84.2909,0.2,0.0,Not present/background
2018-08-13,Reynolds Street; S of,24.54665,-81.78875,0.5,0.0,Not present/background
2018-08-13,Lobstertail Road; canal W of,24.66889,-81.36684,0.5,0.0,Not present/background
2018-08-13,South Marco Beach,25.91165,-81.72805,1.0,59333.0,Low
2018-08-13,Naples Pier,26.13163,-81.8063,1.0,13667.0,Low
2018-08-13,Seagate,26.2073,-81.8169,1.0,50333.0,Low
2018-08-13,Vanderbilt Beach,26.25375,-81.82377,1.0,9015247.0,High
2018-08-13,Barefoot Beach State Preserve,26.30481,-81.8362,1.0,1220940.0,High
2018-08-13,Buck Key; S of (Blind Pass),26.488,-82.1815,0.2,393680.0,Medium
2018-08-13,York Island; W of (Pine Island Sound),26.4887,-82.1073,0.2,456622.0,Medium
2018-08-13,Merwin Key; W of (San Carlos Bay),26.500278,-82.0475,0.2,70667.0,Low
2018-08-13,Bird Island; N of (Caloosahatchee River),26.52015,-82.034383,0.2,1000.0,Not present/background
2018-08-13,Buck Key; 1.9 mi NE of (Pine Island Sound),26.532117,-82.15667,0.2,457520.0,Medium
2018-08-13,Regla Island; 1.4 mi W of (Pine Island Sound),26.53618,-82.14646,0.2,778822.0,Medium
2018-08-13,Regla Island; W of (Pine Island Sound),26.538,-82.1257,0.2,531861.0,Medium
2018-08-13,Redfish Pass (Pine Island Sound),26.5535,-82.1963,0.2,56333.0,Low
2018-08-13,Redfish Pass; 1.8 mi E of (Pine Island Sound),26.560417,-82.170817,0.2,199525.0,Medium
2018-08-13,Cork Island; W of (Pine Island Sound),26.5767,-82.1347,0.2,800028.0,Medium
2018-08-13,McCardle Island; SW of (Matlacha Pass),26.5857,-82.0645,0.2,0.0,Not present/background
2018-08-13,Hemp Key; S of (Pine Island Sound),26.5902,-82.1561,0.2,1183700.0,High
2018-08-13,Captiva Rocks; SW of (Pine Island Sound),26.59925,-82.18463,0.2,81333.0,Low
2018-08-13,Captiva Pass,26.6092,-82.221,0.2,24667.0,Low
2018-08-13,Mondongo Island; W of (Pine Island Sound),26.6798,-82.2196,0.2,54333.0,Low
2018-08-13,Jug Creek Point; E of (Matlacha Pass),26.7003,-82.1208,0.2,0.0,Not present/background
2018-08-13,Little Bokeelia Island; N of (Charlotte Harbor),26.705,-82.1837,0.2,71667.0,Low
2018-08-13,Boca Grande Pass,26.7117,-82.2583,0.2,254467.0,Medium
2018-08-13,Stump Pass; 13 mi SW of,26.843333,-82.54,0.5,1271480.0,High
2018-08-13,Stump Pass; 4.8 mi SW of,26.8714,-82.415067,0.5,25650534.0,High
2018-08-13,Brittany Circle; NW of (Lemon Bay),26.922224,-82.334229,0.2,204667.0,Medium
2018-08-13,Englewood Road; S of (Lemon Bay),26.961548,-82.364932,0.2,111667.0,Medium
2018-08-13,Blind Pass Beach,26.96324,-82.38565,0.5,606000.0,Medium
2018-08-13,Manasota Beach,27.01031,-82.41312,0.5,710000.0,Medium
2018-08-13,Caspersen Beach,27.05703,-82.4436,0.5,1208000.0,High
2018-08-13,Brohard Beach,27.06631,-82.448,0.5,976000.0,Medium
2018-08-13,Venice Pier,27.072973,-82.451321,0.3,880460.0,Medium
2018-08-13,Venice Fishing Pier; N of,27.0735,-82.4515,0.5,620000.0,Medium
2018-08-13,Service Club Park,27.07827,-82.45286,0.5,824000.0,Medium
2018-08-13,West Venice Avenue; W of,27.099844,-82.460899,0.3,1175040.0,High
2018-08-13,Venice Beach,27.10034,-82.46089,0.5,740000.0,Medium
2018-08-13,North Jetty,27.11382,-82.46883,0.5,1496000.0,High
2018-08-13,Nokomis Beach,27.12332,-82.47122,0.5,9520000.0,High
2018-08-13,Turtle Beach,27.21843,-82.51711,0.5,528000.0,Medium
2018-08-13,Siesta Beach,27.26518,-82.5531,0.5,1806000.0,High
2018-08-13,South Lido Park,27.29818,-82.56739,0.5,8640000.0,High
2018-08-13,N Shell Road; W of (Big Sarasota Pass),27.29879,-82.55985,0.5,1321492.0,High
2018-08-13,Lido Beach Casino,27.311,-82.57718,0.5,1256000.0,High
2018-08-13,North Lido Beach,27.31561,-82.58171,0.5,1242000.0,High
2018-08-13,Ringling Causeway,27.32682,-82.56244,0.5,152000.0,Medium
2018-08-13,Bay Dock (Sarasota Bay),27.3316,-82.5779,0.5,90000000.0,High
2018-08-13,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,0.0,Not present/background
2018-08-13,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,2720000.0,High
2018-08-13,Longboat Key Beach,27.37317,-82.63202,0.5,8280000.0,High
2018-08-13,Longboat Pass Boat Ramp (Sarasota Bay),27.44602,-82.68798,0.5,3136140.0,High
2018-08-13,Palma Sola Bay Bridge,27.4959,-82.6522,0.5,843885.0,Medium
2018-08-13,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,0.5,321667.0,Medium
2018-08-13,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,0.5,0.0,Not present/background
2018-08-13,Skyway Fishing Pier; South (Lower Tampa Bay),27.6055,-82.6508,0.5,0.0,Not present/background
2018-08-13,Mullet Key; Gulf Pier,27.6133,-82.7391,0.5,49333.0,Low
2018-08-13,Williams Fishing Pier (Boca Ciega Bay),27.736268,-82.706621,0.6,3333.0,Very low
2018-08-13,88th Avenue; W of,27.7531,-82.7648,0.6,333.0,Not present/background
2018-08-13,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,0.5,0.0,Not present/background
2018-08-13,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,5.0,0.0,Not present/background
2018-08-13,La Contessa Pier,27.8121,-82.81915,0.5,333.0,Not present/background
2018-08-13,West Bay to Bay Boulevard; NE of (Hillsborough Bay),27.919817,-82.489783,0.5,0.0,Not present/background
2018-08-13,South Carolina Avenue; SW of (Hillsborough Bay),27.92235,-82.4868,0.5,0.0,Not present/background
2018-08-13,South Carolina Avenue; NE of (Hillsborough Bay),27.923233,-82.485683,0.5,0.0,Not present/background
2018-08-13,Clearwater Pass,27.96035,-82.8243,0.5,333.0,Not present/background
2018-08-13,Honeymoon Island State Park; South Beach,28.0586,-82.8267,0.5,0.0,Not present/background
2018-08-13,Durney Key; 1 mi W of,28.284833,-82.769167,0.5,0.0,Not present/background
2018-08-13,Diamond Bay (Banana River),28.35034,-80.61298,0.5,0.0,Not present/background
2018-08-13,Gun Point Key; W of,28.4405,-82.69,0.5,0.0,Not present/background
2018-08-13,Harbor Pointe Marina (Indian River),28.615731,-80.802278,0.5,0.0,Not present/background
2018-08-13,Fort Matanzas Bridge (Matanzas Inlet),29.704917,-81.22786,0.5,0.0,Not present/background
2018-08-13,Fort Matanzas National Monument Dock (Matanzas Inlet),29.714528,-81.23508,0.5,0.0,Not present/background
2018-08-13,West Bay Point; SE of (North Bay),30.224222,-85.713972,0.5,0.0,Not present/background
2018-08-13,Bailey Bridge; E of (North Bay),30.258667,-85.645806,0.5,0.0,Not present/background
2018-08-13,Henderson Beach State Park; 5.1 mi S of,30.307383,-86.434783,0.1,0.0,Not present/background
2018-08-13,Norriego Point; E of (Destin Harbor),30.3919,-86.50919,0.3,0.0,Not present/background
2018-08-13,Alconese Avenue Southeast; S of (ICW),30.400967,-86.600433,0.1,0.0,Not present/background
2018-08-13,Black Point; SW of (Choctawhatchee Bay),30.424861,-86.56649,0.3,0.0,Not present/background
2018-08-14,Punta Rassa Cove,26.4961,-82.005683,0.5,0.0,Not present/background
2018-08-14,Bird Island; N of (Caloosahatchee River),26.513167,-82.032917,0.5,0.0,Not present/background
2018-08-14,Iona Point; SW of (Iona Cove),26.513833,-81.97915,0.5,0.0,Not present/background
2018-08-14,Peppertree Point; NW of (Caloosahatchee River),26.527117,-81.956,0.5,0.0,Not present/background
2018-08-14,Deer Stop Keys; SW of (Matlacha Pass),26.5627,-82.0704,1.0,0.0,Not present/background
2018-08-14,Porpoise Point Island; SW of (Matlacha Pass),26.625,-82.0742,1.3,0.0,Not present/background
2018-08-14,Ben Coleman Keys (Matlacha Pass),26.6678,-82.0946,0.7,0.0,Not present/background
2018-08-14,Aquamarina Palm Harbour (Lemon Bay),26.869961,-82.309673,0.5,426000.0,Medium
2018-08-14,Stump Pass; 1.1 mi SW of,26.885853,-82.355694,0.5,1364580.0,High
2018-08-14,Big Sarasota Pass; 12 mi SW of,27.18745,-82.727033,0.5,234225.0,Medium
2018-08-14,Big Sarasota Pass; 14 mi SW of,27.2079,-82.776367,0.5,3333.0,Very low
2018-08-14,Bay Dock (Sarasota Bay),27.3316,-82.5779,0.5,82800000.0,High
2018-08-14,New Pass Dock (Sarasota Bay),27.33375,-82.57938,0.5,3200000.0,High
2018-08-14,Sapphire Shores Park (Sarasota Bay),27.376852,-82.564052,0.5,258552.0,Medium
2018-08-14,Mead Point (Lower Tampa Bay),27.51477,-82.68395,0.5,0.0,Not present/background
2018-08-14,School Key; NE of (Lower Tampa Bay),27.529833,-82.704,0.5,34000.0,Low
2018-08-14,Passage Key; 2 mi W of,27.554617,-82.777717,0.5,1000.0,Not present/background
2018-08-14,South Skyway Rest Area; NW of (Lower Tampa Bay),27.587433,-82.61895,0.5,0.0,Not present/background
2018-08-14,South Skyway Causeway; NE end of (Lower Tampa Bay),27.59275,-82.629067,0.5,0.0,Not present/background
2018-08-14,Joe Island; N of (Lower Tampa Bay),27.595514,-82.5912,0.5,0.0,Not present/background
2018-08-14,Little Redfish Creek; 1.1 mi NW of (Lower Tampa Bay),27.632617,-82.5782,0.5,0.0,Not present/background
2018-08-14,North Redington Beach,27.816879,-82.82355,0.5,1667.0,Very low
2018-08-14,Barton Avenue; boat ramp SW of (Hillsborough Bay),27.920376,-82.44514,0.5,0.0,Not present/background
2018-08-14,Beach Woods Pier (Indian River),28.02968,-80.54599,0.5,0.0,Not present/background
2018-08-14,Deer Island; 2.9 mi W of (Suwannee Sound),29.231333,-83.128667,0.5,0.0,Not present/background
